title,price,location,time,status,url
아이폰7 블랙 32Gb,"70,000원",둔산동,3일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B07-%EB%B8%94%EB%9E%99-32gb-oh3zm3qkqeum/
💥 새제품💥아이폰 충전 케이블 2개 일괄 판매~🤣,"9,100원",둔산동,끌올 2개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%A0%9C%ED%92%88-%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%B6%A9%EC%A0%84-%EC%BC%80%EC%9D%B4%EB%B8%94-2%EA%B0%9C-%EC%9D%BC%EA%B4%84-%ED%8C%90%EB%A7%A4-rxemfnunxezh/
아이폰 케이스(새상품),"2,000원",둔산동,끌올 2년 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%83%88%EC%83%81%ED%92%88-c2rik9fhhy34/
아이폰 15 케이스 엘라고 헬로키티,"8,000원",둔산동,끌올 1년 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%97%98%EB%9D%BC%EA%B3%A0-%ED%97%AC%EB%A1%9C%ED%82%A4%ED%8B%B0-6x7458hz38aa/
아이폰14pro,"650,000원",둔산동,1년 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014pro-b59msw6shzok/
"아이폰 15 128GB 핑크 (배터리 성능 98%, 싸이클 152)","700,000원",둔산동,3일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-128gb-%ED%95%91%ED%81%AC-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EC%84%B1%EB%8A%A5-98-%EC%8B%B8%EC%9D%B4%ED%81%B4-152-jatqyqv37eao/
아이폰 13 Pro 256GB 스카이 블루,"200,000원",둔산동,5일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13-pro-256gb-%EC%8A%A4%EC%B9%B4%EC%9D%B4-%EB%B8%94%EB%A3%A8-ocb9my47t5ne/
아이폰 13미니 케이스,"5,000원",둔산동,끌올 11개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13%EB%AF%B8%EB%8B%88-%EC%BC%80%EC%9D%B4%EC%8A%A4-ja25fgqps4pa/
K9 아이폰 무선 마이크 새상품,"5,000원",둔산동,8개월 전,판매중,https://www.daangn.com/kr/buy-sell/k9-%EC%95%84%EC%9D%B4%ED%8F%B0-%EB%AC%B4%EC%84%A0-%EB%A7%88%EC%9D%B4%ED%81%AC-%EC%83%88%EC%83%81%ED%92%88-npjgmapg287h/
아이폰 14프로 정품 MagSafe 투명 케이스 사용감존재 !,"1,000원",둔산동,끌올 6개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-%EC%A0%95%ED%92%88-magsafe-%ED%88%AC%EB%AA%85-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%82%AC%EC%9A%A9%EA%B0%90%EC%A1%B4%EC%9E%AC-o83th9yp4brj/
아이폰 12프로 폰케이스,"5,000원",둔산동,11개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-12%ED%94%84%EB%A1%9C-%ED%8F%B0%EC%BC%80%EC%9D%B4%EC%8A%A4-8p4ry3845eak/
아이폰12프로 맥세이프 케이스 새상품,"3,000원",둔산동,9개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B012%ED%94%84%EB%A1%9C-%EB%A7%A5%EC%84%B8%EC%9D%B4%ED%94%84-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%83%88%EC%83%81%ED%92%88-mhfdd5u8jzog/
아이폰 SE2 black 64GB,"130,000원",둔산동,2일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-se2-black-64gb-vv1j9h8vfwaj/
아이폰 12 프로 용 커버,"4,000원",둔산동,끌올 1년 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-12-%ED%94%84%EB%A1%9C-%EC%9A%A9-%EC%BB%A4%EB%B2%84-auy52nw2kh8t/
아이폰 14케이스 새거 새제품,"4,000원",둔산동,끌올 7개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%83%88%EA%B1%B0-%EC%83%88%EC%A0%9C%ED%92%88-v3zz2x7iz7j5/
아이폰 14플러스 퍼플 풀커버렌즈보호,"5,000원",둔산동,끌올 1년 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%8D%BC%ED%94%8C-%ED%92%80%EC%BB%A4%EB%B2%84%EB%A0%8C%EC%A6%88%EB%B3%B4%ED%98%B8-168h4eegmw3s/
급처 아이폰 15 128GB 블랙,"580,000원",둔산동,9개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B8%89%EC%B2%98-%EC%95%84%EC%9D%B4%ED%8F%B0-15-128gb-%EB%B8%94%EB%9E%99-22mmab3fs22g/
신지모루 아이폰13미니 액정필름,"6,000원",둔산동,끌올 4개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8B%A0%EC%A7%80%EB%AA%A8%EB%A3%A8-%EC%95%84%EC%9D%B4%ED%8F%B013%EB%AF%B8%EB%8B%88-%EC%95%A1%EC%A0%95%ED%95%84%EB%A6%84-7pvbvbaodtvz/
아이폰 12 12프로 케이스 폰케이스 하드케이스 하트 그립톡 핑크 실리콘 체크,"10,000원",둔산동,끌올 2년 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-12-12%ED%94%84%EB%A1%9C-%EC%BC%80%EC%9D%B4%EC%8A%A4-%ED%8F%B0%EC%BC%80%EC%9D%B4%EC%8A%A4-%ED%95%98%EB%93%9C%EC%BC%80%EC%9D%B4%EC%8A%A4-%ED%95%98%ED%8A%B8-%EA%B7%B8%EB%A6%BD%ED%86%A1-%ED%95%91%ED%81%AC-%EC%8B%A4%EB%A6%AC%EC%BD%98-%EC%B2%B4%ED%81%AC-r1sxrmdontd5/
아이폰 충전기 세트 판매합니다,"14,000원",둔산동,10개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%B6%A9%EC%A0%84%EA%B8%B0-%EC%84%B8%ED%8A%B8-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-pd1vj3bp5ofv/
하트 스마일폰케이스 아이폰12promax,나눔,둔산동,끌올 7개월 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%95%98%ED%8A%B8-%EC%8A%A4%EB%A7%88%EC%9D%BC%ED%8F%B0%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%95%84%EC%9D%B4%ED%8F%B012promax-msqckareg1zn/
신지모루 아이폰 15프로 맥세이프 투명 케이스,"2,000원",둔산동,끌올 3개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8B%A0%EC%A7%80%EB%AA%A8%EB%A3%A8-%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-%EB%A7%A5%EC%84%B8%EC%9D%B4%ED%94%84-%ED%88%AC%EB%AA%85-%EC%BC%80%EC%9D%B4%EC%8A%A4-7fo7skzvw9yr/
아이폰 충전 케이블(2m),"2,000원",둔산동,1년 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%B6%A9%EC%A0%84-%EC%BC%80%EC%9D%B4%EB%B8%94-2m-jhyvzrffowuh/
맥씨 아이폰15프로/맥스 카메라 렌즈 보호필름,"3,000원",둔산동,2개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A7%A5%EC%94%A8-%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-%EB%A7%A5%EC%8A%A4-%EC%B9%B4%EB%A9%94%EB%9D%BC-%EB%A0%8C%EC%A6%88-%EB%B3%B4%ED%98%B8%ED%95%84%EB%A6%84-sa2xamv76y1r/
아이폰15 Jouir 투명 케이스,나눔,둔산동,끌올 4개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015-jouir-%ED%88%AC%EB%AA%85-%EC%BC%80%EC%9D%B4%EC%8A%A4-uu5a7ego7fzz/
신지모루 아이폰13/13프로 액정필름,"2,000원",둔산동,끌올 2개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8B%A0%EC%A7%80%EB%AA%A8%EB%A3%A8-%EC%95%84%EC%9D%B4%ED%8F%B013-13%ED%94%84%EB%A1%9C-%EC%95%A1%EC%A0%95%ED%95%84%EB%A6%84-2myfgkr58r5q/
아이폰 15 플러스 카피바라 케이스 새상품,"4,000원",둔산동,3개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EC%B9%B4%ED%94%BC%EB%B0%94%EB%9D%BC-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%83%88%EC%83%81%ED%92%88-kh1kuk5m9hpt/
와일드플라워 아이폰16 Plus 핑크 도트 케이스,"63,000원",둔산동,3개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%99%80%EC%9D%BC%EB%93%9C%ED%94%8C%EB%9D%BC%EC%9B%8C-%EC%95%84%EC%9D%B4%ED%8F%B016-plus-%ED%95%91%ED%81%AC-%EB%8F%84%ED%8A%B8-%EC%BC%80%EC%9D%B4%EC%8A%A4-z9fy6um3u1md/
호르스벤느 핀마이크(아이폰라이트닝용),"30,000원",둔산동,9개월 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%98%B8%EB%A5%B4%EC%8A%A4%EB%B2%A4%EB%8A%90-%ED%95%80%EB%A7%88%EC%9D%B4%ED%81%AC-%EC%95%84%EC%9D%B4%ED%8F%B0%EB%9D%BC%EC%9D%B4%ED%8A%B8%EB%8B%9D%EC%9A%A9-ihaa1sr5jcdr/
아이폰 12/12 Pro 가죽 슬리브 (PRODUCT)RED 미개봉 새상품,"15,000원",둔산동,4개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-12-12-pro-%EA%B0%80%EC%A3%BD-%EC%8A%AC%EB%A6%AC%EB%B8%8C-product-red-%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%83%88%EC%83%81%ED%92%88-6971qxg2ierz/
산리오 헬로키티 도킹형 아이폰 8핀 보조배터리,"8,000원",둔산동,4개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%82%B0%EB%A6%AC%EC%98%A4-%ED%97%AC%EB%A1%9C%ED%82%A4%ED%8B%B0-%EB%8F%84%ED%82%B9%ED%98%95-%EC%95%84%EC%9D%B4%ED%8F%B0-8%ED%95%80-%EB%B3%B4%EC%A1%B0%EB%B0%B0%ED%84%B0%EB%A6%AC-vsbaqe2yeqwx/
아이폰13프로맥스 지갑케이스+필름,"5,000원",둔산동,2개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B013%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-%EC%A7%80%EA%B0%91%EC%BC%80%EC%9D%B4%EC%8A%A4-%ED%95%84%EB%A6%84-w4tuh8wigc82/
글로니 믹스베리 아이폰 케이스,"12,000원",둔산동,2개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B8%80%EB%A1%9C%EB%8B%88-%EB%AF%B9%EC%8A%A4%EB%B2%A0%EB%A6%AC-%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%BC%80%EC%9D%B4%EC%8A%A4-99cre2ewvcqh/
케이스티파이 아이폰 17 호랑이 케이스 미개봉새상품,"80,000원",둔산동,3개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BC%80%EC%9D%B4%EC%8A%A4%ED%8B%B0%ED%8C%8C%EC%9D%B4-%EC%95%84%EC%9D%B4%ED%8F%B0-17-%ED%98%B8%EB%9E%91%EC%9D%B4-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EB%AF%B8%EA%B0%9C%EB%B4%89%EC%83%88%EC%83%81%ED%92%88-stv68t283bj9/
아이폰13프로맥스 구스페리Z 범퍼케이스 새제품,"10,000원",둔산동,11개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B013%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-%EA%B5%AC%EC%8A%A4%ED%8E%98%EB%A6%ACz-%EB%B2%94%ED%8D%BC%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%83%88%EC%A0%9C%ED%92%88-o1tg4ogt9iw8/
아이폰13프로 베루스 맥세이프 케이스,"10,000원",둔산동,11개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B013%ED%94%84%EB%A1%9C-%EB%B2%A0%EB%A3%A8%EC%8A%A4-%EB%A7%A5%EC%84%B8%EC%9D%B4%ED%94%84-%EC%BC%80%EC%9D%B4%EC%8A%A4-frpkpobqwfjb/
낼모레 출국이라 내일까지 17에 팔게요!!!! 아이폰 12미니 블랙 128기가,"170,000원",둔산동,끌올 3일 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%82%BC%EB%AA%A8%EB%A0%88-%EC%B6%9C%EA%B5%AD%EC%9D%B4%EB%9D%BC-%EB%82%B4%EC%9D%BC%EA%B9%8C%EC%A7%80-17%EC%97%90-%ED%8C%94%EA%B2%8C%EC%9A%94-%EC%95%84%EC%9D%B4%ED%8F%B0-12%EB%AF%B8%EB%8B%88-%EB%B8%94%EB%9E%99-128%EA%B8%B0%EA%B0%80-z7nkdeiaobpn/
새상품) 아이폰7/8/SE 핸드폰 스트랩 케이스,"3,000원",둔산동,4개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%83%81%ED%92%88-%EC%95%84%EC%9D%B4%ED%8F%B07-8-se-%ED%95%B8%EB%93%9C%ED%8F%B0-%EC%8A%A4%ED%8A%B8%EB%9E%A9-%EC%BC%80%EC%9D%B4%EC%8A%A4-ak3yxh178ur3/
아이폰 17 에어 슬림 투명 케이스 새제품,"4,000원",둔산동,3개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-17-%EC%97%90%EC%96%B4-%EC%8A%AC%EB%A6%BC-%ED%88%AC%EB%AA%85-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%83%88%EC%A0%9C%ED%92%88-4cwaoy7mm2de/
아이폰 보조배터리 2개,"8,000원",둔산동,끌올 1년 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-%EB%B3%B4%EC%A1%B0%EB%B0%B0%ED%84%B0%EB%A6%AC-2%EA%B0%9C-5a3ju6v4nnky/
아이폰 15프로맥스 신지모루 투명 케이스 새상품,"4,000원",둔산동,끌올 8개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-%EC%8B%A0%EC%A7%80%EB%AA%A8%EB%A3%A8-%ED%88%AC%EB%AA%85-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%83%88%EC%83%81%ED%92%88-j89djvg5fziq/
아이폰5 폰케이스 + 헬로키티 그립톡,"11,000원",둔산동,끌올 4개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B05-%ED%8F%B0%EC%BC%80%EC%9D%B4%EC%8A%A4-%ED%97%AC%EB%A1%9C%ED%82%A4%ED%8B%B0-%EA%B7%B8%EB%A6%BD%ED%86%A1-hjh899ba7mpb/
케이스티파이 아이폰14pro 무당벌레케이스,"45,000원",둔산동,끌올 9개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BC%80%EC%9D%B4%EC%8A%A4%ED%8B%B0%ED%8C%8C%EC%9D%B4-%EC%95%84%EC%9D%B4%ED%8F%B014pro-%EB%AC%B4%EB%8B%B9%EB%B2%8C%EB%A0%88%EC%BC%80%EC%9D%B4%EC%8A%A4-x8qjxvtejcdp/
"[삽니다] 아이폰17프로,프로맥스 미개봉으로 구매합니다","3,000,000원",둔산동,끌올 2개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%82%BD%EB%8B%88%EB%8B%A4-%EC%95%84%EC%9D%B4%ED%8F%B017%ED%94%84%EB%A1%9C-%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-%EB%AF%B8%EA%B0%9C%EB%B4%89%EC%9C%BC%EB%A1%9C-%EA%B5%AC%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-mzo74c2xbhif/
아이폰 Xs 64GB 실버,"150,000원",둔산동,끌올 7일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-xs-64gb-%EC%8B%A4%EB%B2%84-ftn1i92fzbbi/
아이폰 SE1 64GB 로즈골드,"120,000원",둔산동,2일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-se1-64gb-%EB%A1%9C%EC%A6%88%EA%B3%A8%EB%93%9C-pxg2bap356re/
아이폰12미니 64GB,"130,000원",둔산동,10일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B012%EB%AF%B8%EB%8B%88-64gb-pj74u2an6386/
신지모루 아이폰14 사생활 보호 강화유리 액정필름,"4,500원",둔산동,3개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8B%A0%EC%A7%80%EB%AA%A8%EB%A3%A8-%EC%95%84%EC%9D%B4%ED%8F%B014-%EC%82%AC%EC%83%9D%ED%99%9C-%EB%B3%B4%ED%98%B8-%EA%B0%95%ED%99%94%EC%9C%A0%EB%A6%AC-%EC%95%A1%EC%A0%95%ED%95%84%EB%A6%84-qzwifabuog8z/
아이폰 13 미니 다크 그린 128GB,"200,000원",둔산동,15일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13-%EB%AF%B8%EB%8B%88-%EB%8B%A4%ED%81%AC-%EA%B7%B8%EB%A6%B0-128gb-quwqfq4q7hck/
아이폰 14 퍼플 128GB,"430,000원",둔산동,4일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%8D%BC%ED%94%8C-128gb-atp3pxzdi2xc/
아이폰15프로,"930,000원",둔산동,끌올 1년 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-rhu8f8jf5jqi/
아이폰13 미니 핑크 128기가 배터리성능 78%,"230,000원",둔산동,5일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B013-%EB%AF%B8%EB%8B%88-%ED%95%91%ED%81%AC-128%EA%B8%B0%EA%B0%80-%EB%B0%B0%ED%84%B0%EB%A6%AC%EC%84%B1%EB%8A%A5-78-hiuusphatuk3/
아이폰 13 미드나이트 128g 배터리 100%,"250,000원",둔산동,24일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13-%EB%AF%B8%EB%93%9C%EB%82%98%EC%9D%B4%ED%8A%B8-128g-%EB%B0%B0%ED%84%B0%EB%A6%AC-100-hb6avefupubf/
아이폰 14프로(부품용),"100,000원",둔산동,9일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-%EB%B6%80%ED%92%88%EC%9A%A9-4bco3evvws4i/
아이폰7+플러스 로즈골드 공기계 팔아요,"100,000원",둔산동,7일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B07-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EB%A1%9C%EC%A6%88%EA%B3%A8%EB%93%9C-%EA%B3%B5%EA%B8%B0%EA%B3%84-%ED%8C%94%EC%95%84%EC%9A%94-i8zs8j2znmnf/
아이폰 14 프로 실버 256GB 자급제,"600,000원",둔산동,8일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-256gb-%EC%9E%90%EA%B8%89%EC%A0%9C-yo2o21zxvf3v/
"아이폰 6S 로즈골드, 배터리 성능 100%, 128GB","130,000원",둔산동,7일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-6s-%EB%A1%9C%EC%A6%88%EA%B3%A8%EB%93%9C-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EC%84%B1%EB%8A%A5-100-128gb-c7nfvbazv5fz/
아이폰 13 Pro 256기가 그린색상,"300,000원",둔산동,16일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13-pro-256%EA%B8%B0%EA%B0%80-%EA%B7%B8%EB%A6%B0%EC%83%89%EC%83%81-jf5e3ho6gitw/
아이폰XS 256G,"200,000원",둔산동,20일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0xs-256g-nr6hcqfe3ppo/
아이폰 14 Pro 실버 256G 90%,"700,000원",둔산동,끌올 5개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256g-90-r6mxy75ffkmy/
"아이폰 15 Pro Max 256GB 내추럴 티타늄 배터리 100% 풀박스, 케이스, 필름, 덮개 증정","810,000원",둔산동,끌올 7일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-max-256gb-%EB%82%B4%EC%B6%94%EB%9F%B4-%ED%8B%B0%ED%83%80%EB%8A%84-%EB%B0%B0%ED%84%B0%EB%A6%AC-100-%ED%92%80%EB%B0%95%EC%8A%A4-%EC%BC%80%EC%9D%B4%EC%8A%A4-%ED%95%84%EB%A6%84-%EB%8D%AE%EA%B0%9C-%EC%A6%9D%EC%A0%95-k8ojp7pjaqeh/
아이폰 5s 스페이스 그레이 32GB,"85,000원",둔산동,22일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-5s-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EA%B7%B8%EB%A0%88%EC%9D%B4-32gb-kgzdqa1xfyqf/
아이폰 12 화이트 128GB,"200,000원",둔산동,21일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-12-%ED%99%94%EC%9D%B4%ED%8A%B8-128gb-wh8mdqzuvzrj/
아이폰 13 화이트 128g 공식배터리 100%,"320,000원",둔산동,24일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13-%ED%99%94%EC%9D%B4%ED%8A%B8-128g-%EA%B3%B5%EC%8B%9D%EB%B0%B0%ED%84%B0%EB%A6%AC-100-ndcc1qkmxhjr/
아이폰 14프로 실버 128,"400,000원",둔산동,끌올 17일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-128-vi5ch3wvb4t9/
아이폰 13 Pro 화이트 256GB,"450,000원",둔산동,9일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13-pro-%ED%99%94%EC%9D%B4%ED%8A%B8-256gb-rubhn7xgboqz/
아이폰 12 블루 64GB,"100,000원",둔산동,13일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-12-%EB%B8%94%EB%A3%A8-64gb-g3q4x2f4dz5q/
아이폰 6S 골드 배터리 82%,"100,000원",둔산동,끌올 7일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-6s-%EA%B3%A8%EB%93%9C-%EB%B0%B0%ED%84%B0%EB%A6%AC-82-qcx78ggrkmq6/
아이폰 14 128GB 퍼플 배터리 84%,"430,000원",둔산동,8일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-128gb-%ED%8D%BC%ED%94%8C-%EB%B0%B0%ED%84%B0%EB%A6%AC-84-24muwmtzxmj6/
아이폰12프로맥스 128GB 그래파이트 팝니다,"430,000원",둔산동,끌올 5일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B012%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-128gb-%EA%B7%B8%EB%9E%98%ED%8C%8C%EC%9D%B4%ED%8A%B8-%ED%8C%9D%EB%8B%88%EB%8B%A4-g5kruwqnzrxf/
"아이폰13프로맥스(카메라,액정 깨짐)","160,000원",둔산동,1년 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B013%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-%EC%B9%B4%EB%A9%94%EB%9D%BC-%EC%95%A1%EC%A0%95-%EA%B9%A8%EC%A7%90-a3i1ni3r9kgt/
아이폰 11 화이트 64기가 베터리 성능 84,"140,000원",둔산동,끌올 10일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-11-%ED%99%94%EC%9D%B4%ED%8A%B8-64%EA%B8%B0%EA%B0%80-%EB%B2%A0%ED%84%B0%EB%A6%AC-%EC%84%B1%EB%8A%A5-84-nr1ixn233tyh/
아이폰 17 Pro 실버 256GB,"1,550,000원",둔산동,5일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-17-pro-%EC%8B%A4%EB%B2%84-256gb-y1r5r9p4sfn2/
아이폰 13 블랙 새재품,"510,000원",둔산동,2개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13-%EB%B8%94%EB%9E%99-%EC%83%88%EC%9E%AC%ED%92%88-gt868581txgo/
미개봉 아이폰17 프로맥스 오렌지 자급제 1T,25원,둔산동,끌올 3일 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%95%84%EC%9D%B4%ED%8F%B017-%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-%EC%98%A4%EB%A0%8C%EC%A7%80-%EC%9E%90%EA%B8%89%EC%A0%9C-1t-km4txxbj9exc/
아이폰 14 Pro 골드,"380,000원",둔산동,끌올 19일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EA%B3%A8%EB%93%9C-vevwfera2v6r/
